,codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
147,Código 1296863  / Belén Los Alpes,"EN ARRIENDO $900,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,25 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Código 1296667  / Rosales,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,5,30 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Código 1296658  / Belen Parque,"EN ARRIENDO $900,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,1,24 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,4,24 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Código 1296220  / Belen Granada,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Belen Granada Medellin ,Belen Granada,Ceramica,4,110 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,0 (),,3,0,110 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
151,Código 1295764  / Guayabal,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Porcelanato,2,80 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,5,80 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
152,Código 1295758  / Guayabal,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,56 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,5,56 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
153,Código 1295534  / La Mota,"EN ARRIENDO $2,450,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Baldosa comun,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,1 (),,2,4,65 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
154,Código 1295527  / La Mota,"EN ARRIENDO $2,450,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Baldosa comun,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,0 (),,2,4,65 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
155,Código 1295526  / Belén San Bernardo,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,1,53 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,53 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
156,Código 1281779  / Santa Fé,"EN ARRIENDO $2,400,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,3,110 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,4,110 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
157,Código 1295447  / Fatima,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Fatima Medellin ,Fatima,Baldosa comun,3,130 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,4,4,130 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Código 1295396  / Rosales,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,140 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4,4,140 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
159,Código 1294921  / Santa Fé,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,65 M2.,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
160,Código 1294837  / Belén Las Mercedes,"EN ARRIENDO $990,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,30 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
161,Código 1294823  / Belén San Bernardo,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Porcelanato,1,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,3,60 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,Código 1294793  / Loma de los Bernal,"EN ARRIENDO $4,800,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,75 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,2,5,75 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
163,Código 1294740  / Guayabal,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Porcelanato,2,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,1,5,45 M2.,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0
164,Código 1294487  / Alameda,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Alameda Medellin ,Alameda,Ceramica,4,185 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,4,3,185 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
165,Código 1294430  / Guayabal,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,40 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,4,40 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
166,Código 1294203  / Belén La Palma,"EN ARRIENDO $3,150,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,2,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,2,5,100 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
167,Código 1293654  / La Mota,"EN ARRIENDO $3,500,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Ceramica,2,142 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,1 (),,4,5,142 M2.,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
168,Código 1293401  / Santa Fé,"EN ARRIENDO $3,700,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Porcelanato,"2
                                    cabinados en vidrio templado",82 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integralabierta con mesón en quarztone,1 + cuarto útil (),,"3
                                    2 closet, 1 vestier",4,82 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
169,Código 1293393  / Guayabal,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,48 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,5,48 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
170,Código 1293204  / Guayabal,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,68 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,5,68 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
171,Código 1293126  / Guayabal,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,48 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,5,48 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
172,Código 1293120  / Belen Granada,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Belen Granada Medellin ,Belen Granada,Baldosa comun,1,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,45 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
173,Código 1293052  / Campo Amor,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Campo Amor Medellin ,Campo Amor,Ceramica,1,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,4,45 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Código 1292900  / Belén San Bernardo,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,3,130 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,4,3,130 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
175,Código 1292898  / Rosales,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,1,54 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,"2
                                    Cada una con closet",4,54 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
176,Código 1292859  / Belén Los Alpes,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,18 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,4,18 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Código 1292841  / Belén Los Alpes,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,2,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,7,3,120 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Código 1292748  / Belén Los Alpes,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,2,89 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,7,3,89 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Código 1292707  / Loma de los Bernal,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,105 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,4,5,105 M2.,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
180,Código 1292497  / Santa Fé,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2,40 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,4,40 M2.,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
181,Código 1292408  / Santa Fé,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Porcelanato,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (Parqueadero para carro y motos),,3,5,65 M2.,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0
182,Código 1292345  / Santa Fé,"EN ARRIENDO $3,700,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,1 + Baño de servicio,72 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 + cuarto útil (),,1 + Alcoba de servicio,4,72 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
183,Código 1292339  / Belén Miravalle,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Belén Miravalle Medellin ,Belén Miravalle,Ceramica,4,150 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4,4,150 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184,Código 1292179  / Belén Miravalle,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Belén Miravalle Medellin ,Belén Miravalle,Ceramica,4,200 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4,4,200 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Código 1292088  / Cristorey,"EN ARRIENDO $950,000",Apartamento en Arriendo Cristorey Medellin ,Cristorey,Ceramica,1,45 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,4,45 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Código 1291978  / Belen Parque,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,1,40 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,40 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Código 1291734  / Alameda,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Alameda Medellin ,Alameda,Baldosa comun,3,180 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,1 (),,4,3,180 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
188,Código 1291707  / Rodeo Alto,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Ceramica,2,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,60 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
189,Código 1291565  / Alameda,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Alameda Medellin ,Alameda,Ceramica,2,90 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,2,5,90 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
190,Código 1291265  / Rosales,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Baldosa comun,1,40 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,1,4,40 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Código 1290949  / Rosales,"EN ARRIENDO $3,000,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,3,4,50 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192,Código 1290845  / Fatima,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Fatima Medellin ,Fatima,Ceramica,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,2,3,55 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Código 1290606  / Guayabal,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,40 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,0,40 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Código 1290603  / Trinidad,"EN ARRIENDO $650,000",Apartamento en Arriendo Trinidad Medellin ,Trinidad,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,0,30 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Código 1289845  / Santa Fé,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2,67 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,4,67 M2.,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
196,Código 1289836  / Guayabal,"EN ARRIENDO $800,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,17 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,4,17 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Código 1289763  / Belén Rincón,"EN ARRIENDO $650,000",Apartamento en Arriendo Belén Rincón Medellin ,Belén Rincón,Ceramica,1,35 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,1,3,35 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Código 1289643  / Guayabal,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,3,0,50 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Código 1289531  / La Mota,"EN ARRIENDO $3,150,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Porcelanato,2,118 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,118 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0
200,Código 1289472  / La Mota,"EN ARRIENDO $2,750,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Ceramica,3,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,5,100 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0
201,Código 1289430  / Guayabal,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,68 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,68 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
202,Código 1289394  / Guayabal,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,68 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,68 M2.,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
203,Código 1289046  / Belen Parque,"EN ARRIENDO $1,950,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,3,0,70 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Código 1288835  / Belén La Palma,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,15 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,4,15 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Código 1288552  / Belen Parque,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,100 M2. aproximadamente,Medellin Zona 4 - Belen,3,Semi-Integral,0 + cuarto útil (),,1,3,100 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
206,Código 1288487  / Belen La Gloria,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Belen La Gloria Medellin ,Belen La Gloria,Baldosa comun,2,80 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4,3,80 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
207,Código 1288218  / Rodeo Alto,"EN ARRIENDO $1,750,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Ceramica,2,67 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,67 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
208,Código 1288089  / Santa Fé,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,1,44 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,1,5,44 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
209,Código 1288062  / La Mota,"EN ARRIENDO $2,900,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Ceramica,2 + Baño de servicio,103 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,2 + Alcoba de servicio,5,103 M2.,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
210,Código 1287557  / La Mota,"EN ARRIENDO $3,900,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Marmol,2 + Baño de servicio,150 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,4,150 M2.,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
211,Código 1287489  / La Mota,"EN ARRIENDO $3,900,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Marmol,2,150 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,4,150 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
212,Código 1287344  / Santa Fé,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2 + Baño de servicio,69 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,5,69 M2.,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
213,Código 1287320  / Santa Fé,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2 + Baño de servicio,69 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,5,69 M2.,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
214,Código 1287271  / Santa Fé,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2 + Baño de servicio,69 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,5,69 M2.,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
215,Código 1287054  / Santa Fé,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2 + Baño de servicio,84 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,5,84 M2.,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
216,Código 1286918  / Belén San Bernardo,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,3,3,65 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217,Código 1286094  / Belen Altavista,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belen Altavista Medellin ,Belen Altavista,Ceramica,1,110 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,120 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Código 1285734  / Rodeo Alto,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Ceramica,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,2,4,55 M2.,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
219,Código 1285579  / Guayabal,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Porcelanato,1,58 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (cubierto),,1,5,58 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
220,Código 1285578  / Guayabal,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Porcelanato,1,58 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (cubierto),,1,5,58 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
221,Código 1284729  / Alameda,"EN ARRIENDO $5,000,000",Apartamento en Arriendo Alameda Medellin ,Alameda,Baldosa comun,4,180 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,1 (),,4 + Alcoba de servicio,5,180 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
222,Código 1284686  / Belén Las Mercedes,"EN ARRIENDO $900,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,15 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,15 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
