codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1339007  / Manrique,"EN ARRIENDO $980,000",Apartamento en Arriendo Manrique Medellin ,Manrique,Ceramica,1,55 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-Integral,0 (),,2,3,55 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1337546  / Centro,"EN ARRIENDO $1,850,000",Apartamento en Arriendo Centro Medellin ,Centro,Ceramica,2,55 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-Integral,0 (),,3,3,55 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
Código 1337629  / Aranjuez,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Aranjuez Medellin ,Aranjuez,Ceramica,2,65 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-Integral,0 (),,3,3,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1337560  / Barrio Palmas,"EN ARRIENDO $1,050,000",Apartamento en Arriendo Barrio Palmas Medellin ,Barrio Palmas,Ceramica,1,50 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,2,3,50 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1337415  / Centro,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Centro Medellin ,Centro,Ceramica,2,70 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,3,0,70 M2.,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
Código 1337354  / Campo Valdes,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Campo Valdes Medellin ,Campo Valdes,Ceramica,2,74 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,3,3,74 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1337254  / Buenos Aires,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Buenos Aires Medellin ,Buenos Aires,Baldosa comun,"2
                                    Cabinados en acrílico",60 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-IntegralCon red de gas,0 (),,"3
                                    Dos con closet",3,60 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1337126  / Manrique,"EN ARRIENDO $900,000",Apartamento en Arriendo Manrique Medellin ,Manrique,Ceramica,"1
                                    CABINADO",50 M2. aproximadamente,Medellin Zona 1 - Centro,1,Sencilla,0 (),,"2
                                    1 CLOSET",3,50 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1337112  / Boston,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,2,110 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,1 + cuarto útil (),,3,0,110 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1337104  / Boston,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,2,100 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 + cuarto útil (),,3 + Alcoba de servicio,0,100 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1337002  / Campo Valdes,"EN ARRIENDO $880,000",Apartamento en Arriendo Campo Valdes Medellin ,Campo Valdes,Ceramica,1,45 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,1,3,45 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336912  / La Milagrosa,"EN ARRIENDO $1,300,000",Apartamento en Arriendo La Milagrosa Medellin ,La Milagrosa,Ceramica,2,63 M2. aproximadamente,Medellin Zona 1 - Centro,5,Semi-Integral,0 (PARA MOTOS),,3,3,63 M2.,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
Código 1336860  / Caicedo,"EN ARRIENDO $600,000",Apartamento en Arriendo Caicedo Medellin ,Caicedo,Ceramica,1,35 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,1,2,35 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336850  / El Salvador,"EN ARRIENDO $950,000",Apartamento en Arriendo El Salvador Medellin ,El Salvador,Ceramica,1,55 M2. aproximadamente,Medellin Zona 1 - Centro,4,Integral,0 (),,2,3,55 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1336849  / Caicedo,"EN ARRIENDO $600,000",Apartamento en Arriendo Caicedo Medellin ,Caicedo,Baldosa comun,1,25 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaCon red de gas,0 (),,1,2,25 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336830  / Caicedo,"EN ARRIENDO $500,000",Apartamento en Arriendo Caicedo Medellin ,Caicedo,Baldosa comun,1,22 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaCon red de gas,0 (),,1,2,22 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336808  / Caicedo,"EN ARRIENDO $600,000",Apartamento en Arriendo Caicedo Medellin ,Caicedo,Baldosa comun,1,54 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaCon red de gas,0 (),,2,2,54 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336801  / El Salvador,"EN ARRIENDO $900,000",Apartamento en Arriendo El Salvador Medellin ,El Salvador,Ceramica,1,48 M2. aproximadamente,Medellin Zona 1 - Centro,3,Semi-Integral,0 (),,2,3,48 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1336763  / Campo Valdes,"EN ARRIENDO $800,000",Apartamento en Arriendo Campo Valdes Medellin ,Campo Valdes,Ceramica,1,55 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaGABINETES SUPERIOR,0 (),,2,3,55 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336748  / La Candelaria,"EN ARRIENDO $1,600,000",Apartamento en Arriendo La Candelaria Medellin ,La Candelaria,Ceramica,1,60 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,2,3,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336735  / Castilla,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Castilla Medellin ,Castilla,Ceramica,2,100 M2. aproximadamente,Medellin Zona 1 - Centro,1,IntegralGas natural,1 (),,"3
                                    Salon Comedor",3,100 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336692  / Manrique,"EN ARRIENDO $700,000",Apartamento en Arriendo Manrique Medellin ,Manrique,Baldosa comun,1,55 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaGABINETES,0 (),,2,2,55 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1335681  / Caicedo,"EN ARRIENDO $500,000",Apartamento en Arriendo Caicedo Medellin ,Caicedo,Baldosa comun,1,20 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaCon red de gas,0 (),,"1
                                    Sin Closet",2,20 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335667  / Villa Hermosa,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Villa Hermosa Medellin ,Villa Hermosa,Ceramica,"1
                                    CABINADO",60 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,"2
                                    CON CLOSET",4,60 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1335658  / Prado,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Prado Medellin ,Prado,Ceramica,1,52 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-Integral,0 (),,"2
                                    1 CLOSET",3,52 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335654  / Buenos Aires,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Buenos Aires Medellin ,Buenos Aires,Ceramica,1,20 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-Integral,0 (),,1,3,20 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335650  / Villa Hermosa,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Villa Hermosa Medellin ,Villa Hermosa,Ceramica,1,60 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,1 (de moto),,2,3,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335640  / La Candelaria,"EN ARRIENDO $1,200,000",Apartamento en Arriendo La Candelaria Medellin ,La Candelaria,Ceramica,2 + Baño de servicio,72 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,2 + Alcoba de servicio,4,72 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Código 1335627  / Caicedo,"EN ARRIENDO $650,000",Apartamento en Arriendo Caicedo Medellin ,Caicedo,Baldosa comun,1,50 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaCon closet,0 (),,"2
                                    Sin closet",2,50 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335547  / Santa Cruz,"EN ARRIENDO $850,000",Apartamento en Arriendo Santa Cruz Medellin ,Santa Cruz,Baldosa comun,1,65 M2. aproximadamente,Medellin Zona 1 - Centro,1,Sencilla,0 (),,2,2,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335429  / Tricentenario,"EN ARRIENDO $1,125,000",Apartamento en Arriendo Tricentenario Medellin ,Tricentenario,Ceramica,1,85 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,1,0,85 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335290  / Boston,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,2,100 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,3 + Alcoba de servicio,0,100 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1335287  / Boston,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,2,110 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,1 + cuarto útil (),,1,0,110 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1335235  / Boston,"EN ARRIENDO $2,050,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,3,100 M2. aproximadamente,Medellin Zona 1 - Centro,2,Sencilla,1 (),,3,4,100 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1335184  / El Salvador,"EN ARRIENDO $700,000",Apartamento en Arriendo El Salvador Medellin ,El Salvador,Ceramica,1,35 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-Integral,0 (),,1,3,35 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335111  / Villa Hermosa,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Villa Hermosa Medellin ,Villa Hermosa,Ceramica,1,54 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-Integral,0 (),,2,4,54 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335034  / Buenos Aires,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Buenos Aires Medellin ,Buenos Aires,Ceramica,1,50 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,2,3,50 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
Código 1335033  / Manrique,"EN ARRIENDO $700,000",Apartamento en Arriendo Manrique Medellin ,Manrique,Ceramica,1,48 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaGABINETES,0 (),,2,2,48 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1335027  / Manrique,"EN ARRIENDO $750,000",Apartamento en Arriendo Manrique Medellin ,Manrique,Ceramica,1,37 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-IntegralRed de gas,0 (),,2,2,37 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Código 1334999  / Villanueva,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Villanueva Medellin ,Villanueva,Madera laminada,1,50 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,1,3,50 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334977  / Buenos Aires,"EN ARRIENDO $962,000",Apartamento en Arriendo Buenos Aires Medellin ,Buenos Aires,Baldosa comun,1,50 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaCon red de gas,0 (),,"2
                                    Una con closet",3,50 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334972  / Centro,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Centro Medellin ,Centro,Ceramica,1,40 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,2,4,40 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Código 1334936  / Buenos Aires,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Buenos Aires Medellin ,Buenos Aires,Ceramica,1,41 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (comunes),,12,3,41 M2.,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
Código 1334927  / El Salvador,"EN ARRIENDO $2,900,000",Apartamento en Arriendo El Salvador Medellin ,El Salvador,Baldosa comun,2,110 M2. aproximadamente,Medellin Zona 1 - Centro,1,IntegralCon red de gas,0 (),,"3
                                    Dos con closet",3,110 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Código 1334909  / Centro,"EN ARRIENDO $980,000",Apartamento en Arriendo Centro Medellin ,Centro,Ceramica,1,40 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,1,3,40 M2.,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
Código 1334868  / Buenos Aires,"EN ARRIENDO $1,050,000",Apartamento en Arriendo Buenos Aires Medellin ,Buenos Aires,Ceramica,1,40 M2. aproximadamente,Medellin Zona 1 - Centro,1,IntegralCON RED DE GAS,0 (NO TIENE),"MAYORES INFORMES
ASESOR
SERGIO TOBON VALENCIA
CELULAR
312  742  31  12
PANORAMA LAURELES
PBX
604  413  27  27",2,3,40 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Código 1334692  / Pedregal,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Pedregal Medellin ,Pedregal,Ceramica,1,70 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,3,3,70 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1334690  / Buenos Aires,"EN ARRIENDO $1,050,000",Apartamento en Arriendo Buenos Aires Medellin ,Buenos Aires,Ceramica,1,40 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,2,3,40 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
Código 1334584  / Castilla,"EN ARRIENDO $700,000",Apartamento en Arriendo Castilla Medellin ,Castilla,Ceramica,1,60 M2. aproximadamente,Medellin Zona 1 - Centro,2,Semi-Integral,0 (),,2,3,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334583  / San Cayetano,"EN ARRIENDO $1,400,000",Apartamento en Arriendo San Cayetano Medellin ,San Cayetano,Porcelanato,"1
                                    CABINADO",55 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,1 (PARA MOTO),,"2
                                    CON CLOSET",3,55 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Código 1334558  / Boston,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,2,110 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,1 (),,3,0,110 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1334515  / El Salvador,"EN ARRIENDO $1,100,000",Apartamento en Arriendo El Salvador Medellin ,El Salvador,Ceramica,1,47 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-Integral,0 (),,2,3,47 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1334503  / Buenos Aires,"EN ARRIENDO $950,000",Apartamento en Arriendo Buenos Aires Medellin ,Buenos Aires,Ceramica,1,45 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,2,3,45 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
Código 1334341  / Villa Hermosa,"EN ARRIENDO $1,250,000",Apartamento en Arriendo Villa Hermosa Medellin ,Villa Hermosa,Ceramica,1,60 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,2 + Alcoba de servicio,3,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334257  / Manrique,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Manrique Medellin ,Manrique,Ceramica,1,53 M2. aproximadamente,Medellin Zona 1 - Centro,2,Integral,0 (),,2,3,53 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334227  / La Milagrosa,"EN ARRIENDO $1,350,000",Apartamento en Arriendo La Milagrosa Medellin ,La Milagrosa,Ceramica,1,70 M2. aproximadamente,Medellin Zona 1 - Centro,3,Integral,0 (),,3,3,70 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334219  / La Milagrosa,"EN ARRIENDO $1,450,000",Apartamento en Arriendo La Milagrosa Medellin ,La Milagrosa,Ceramica,1,120 M2. aproximadamente,Medellin Zona 1 - Centro,4,Integral,0 (),,4,3,120 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334213  / Manrique,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Manrique Medellin ,Manrique,Ceramica,2,70 M2. aproximadamente,Medellin Zona 1 - Centro,4,Integral,0 (),,4,3,70 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334177  / Castilla,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Castilla Medellin ,Castilla,Ceramica,2,83 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,"3
                                    1 CLOSET",3,83 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334176  / Castilla,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Castilla Medellin ,Castilla,Ceramica,2,85 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,"3
                                    1 CLOSET",3,85 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334136  / Alfonso Lopez,"EN ARRIENDO $900,000",Apartamento en Arriendo Alfonso Lopez Medellin ,Alfonso Lopez,Otros,1,68 M2. aproximadamente,Medellin Zona 1 - Centro,1,Sencilla,0 (),,2,3,68 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1334066  / Campo Valdes,"EN ARRIENDO $700,000",Apartamento en Arriendo Campo Valdes Medellin ,Campo Valdes,Ceramica,1,50 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,1,0,50 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1333915  / La Milagrosa,"EN ARRIENDO $1,400,000",Apartamento en Arriendo La Milagrosa Medellin ,La Milagrosa,PISO SINTETICO,2,63 M2. aproximadamente,Medellin Zona 1 - Centro,4,Semi-Integral,0 (PARQUEO PARA MOTOS),,3,3,63 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
Código 1333907  / Tricentenario,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Tricentenario Medellin ,Tricentenario,Baldosa comun,1,90 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,1 (),,3,3,90 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1333852  / Boston,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,2,110 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,1 (),,3,4,110 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1333849  / Boston,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,2,100 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 + cuarto útil (),,3 + Alcoba de servicio,0,100 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1333651  / Aranjuez,"EN ARRIENDO $630,000",Apartamento en Arriendo Aranjuez Medellin ,Aranjuez,Ceramica,1,40 M2. aproximadamente,Medellin Zona 1 - Centro,1,SencillaGABINETES,0 (),,1,3,40 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Código 1333264  / Boston,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,2,110 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,1 (),,3,0,110 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1333255  / Boston,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Boston Medellin ,Boston,Ceramica,2,100 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,4,0,100 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1333254  / Campo Valdes,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Campo Valdes Medellin ,Campo Valdes,Ceramica,2,65 M2. aproximadamente,Medellin Zona 1 - Centro,1,IntegralCON RED DE GAS,0 (NO TIENE),APARTAMENTO COMODO,3,3,65 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1333175  / Centro,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Centro Medellin ,Centro,Porcelanato,1,60 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,2,4,60 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Código 1333027  / Bombona,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Bombona Medellin ,Bombona,Ceramica,2,64 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (NO TIENE),APARRTAMENTO PISO SEGUNDO,2,3,64 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1332906  / Castilla,"EN ARRIENDO $800,000",Apartamento en Arriendo Castilla Medellin ,Castilla,Ceramica,1,53 M2. aproximadamente,Medellin Zona 1 - Centro,5,Semi-Integral,0 (),,2,3,53 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Código 1332755  / Encizo,"EN ARRIENDO $750,000",Apartamento en Arriendo Encizo Medellin ,Encizo,Ceramica,1,60 M2. aproximadamente,Medellin Zona 1 - Centro,1,Sencilla,0 (),,3,3,60 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1332708  / La Milagrosa,"EN ARRIENDO $1,150,000",Apartamento en Arriendo La Milagrosa Medellin ,La Milagrosa,Porcelanato,1,52 M2. aproximadamente,Medellin Zona 1 - Centro,2,Integral,0 (),,2,2,52 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1332568  / Villanueva,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Villanueva Medellin ,Villanueva,Ceramica,2,75 M2. aproximadamente,Medellin Zona 1 - Centro,1,Semi-Integral,0 (),,2,3,75 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Código 1332555  / Villanueva,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Villanueva Medellin ,Villanueva,Ceramica,2,80 M2. aproximadamente,Medellin Zona 1 - Centro,1,Integral,0 (),,3,3,80 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
