codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1286614  / san antonio de prado,"EN ARRIENDO $1,200,000",Apartamento en Arriendo san antonio de prado San Antonio de Prado,san antonio de prado,Ceramica,1,47 M2. aproximadamente,San Antonio de Prado,1,Integral,0 (parqueadero comunes),,3,0,47 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
Código 1285461  / San Antonio de Prado,"EN ARRIENDO $1,100,000",Apartamento en Arriendo San Antonio de Prado San Antonio de Prado,San Antonio de Prado,Porcelanato,2,55 M2. aproximadamente,San Antonio de Prado,1,Integral,0 (),,2,0,55 M2.,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
Código 1280987  / BARICHARA,"EN ARRIENDO $1,000,000",Apartamento en Arriendo BARICHARA San Antonio de Prado,BARICHARA,Ceramica,1,50 M2. aproximadamente,San Antonio de Prado,1,Integral,0 (),,1,3,50 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1280902  / BARICHARA,"EN ARRIENDO $950,000",Apartamento en Arriendo BARICHARA  San Antonio de Prado,BARICHARA,Ceramica,1,50 M2. aproximadamente,San Antonio de Prado,1,Semi-Integral,0 (),,2,3,50 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
Código 1275998  / El limonar,"EN ARRIENDO $1,200,000",Apartamento en Arriendo El limonar San Antonio de Prado,El limonar,Ceramica,2,52 M2. aproximadamente,San Antonio de Prado,1,Integral,0 (Comunes),,2,3,52 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0
Código 1275394  / barichara,"EN ARRIENDO $900,000",Apartamento en Arriendo barichara San Antonio de Prado,barichara,Ceramica,1,55 M2. aproximadamente,San Antonio de Prado,1,Integral,0 (),,1,2,55 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
Código 1273560  / BARICHARA,"EN ARRIENDO $1,000,000",Apartamento en Arriendo BARICHARA  San Antonio de Prado,BARICHARA,Ceramica,1,44 M2. aproximadamente,San Antonio de Prado,1,Semi-Integral,0 (),,2,3,44 M2.,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Código 1273418  / SAN ANTONIO DE PREDO,"EN ARRIENDO $950,000",Apartamento en Arriendo SAN ANTONIO DE PREDO San Antonio de Prado,SAN ANTONIO DE PREDO,Ceramica,1,57 M2. aproximadamente,San Antonio de Prado,1,Semi-Integral,0 (),,1,2,57 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1267997  / San Antonio de Prado,"EN ARRIENDO $950,000",Apartamento en Arriendo San Antonio de Prado San Antonio Prado,San Antonio de Prado,Ceramica,1,70 M2. aproximadamente,San Antonio de Prado,1,Integral,0 (),,2,0,70 M2.,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Código 1262474  / El Vergel,"EN ARRIENDO $1,100,000",Apartamento en Arriendo El Vergel San Antonio Prado,El Vergel,Ceramica,2,60 M2. aproximadamente,San Antonio de Prado,1,Integral,0 (),,2,3,60 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
Código 1259972  / EL VERGEL,"EN ARRIENDO $1,100,000",Apartamento en Arriendo EL VERGEL  San Antonio Prado,EL VERGEL,Ceramica,1,45 M2. aproximadamente,San Antonio de Prado,1,Semi-Integral,0 (),,2,3,45 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Código 1257961  / VERGEL,"EN ARRIENDO $1,100,000",Apartamento en Arriendo VERGEL San Antonio Prado,VERGEL,Ceramica,1,60 M2. aproximadamente,San Antonio de Prado,1,Semi-Integral,0 (),,12,3,60 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1256237  / El Vergel,"EN ARRIENDO $1,250,000",Apartamento en Arriendo El Vergel San Antonio Prado,El Vergel,Ceramica,2,57 M2. aproximadamente,San Antonio de Prado,1,Integral,0 (),,3,3,57 M2.,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
Código 1254087  / EL VERGEL,"EN ARRIENDO $1,100,000",Apartamento en Arriendo EL VERGEL  San Antonio Prado,EL VERGEL,Ceramica,1,50 M2. aproximadamente,San Antonio de Prado,1,Semi-Integral,0 (),,2,3,50 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
