,codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
276,Código 1297427  / La Castellana,"EN ARRIENDO $3,300,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Porcelanato,3,100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,5,100 M2.,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Código 1297423  / Laureles,"EN ARRIENDO $2,100,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,70 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
278,Código 1297421  / Pilarica,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,70 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
279,Código 1297420  / San German,"EN ARRIENDO $2,400,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,80 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
280,Código 1297381  / Pilarica,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,60 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
281,Código 1297376  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,42 M2. aproximadamente,Medellin Zona 3 - Laureles,3,Integral,0 (),,2,3,42 M2.,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
282,Código 1297359  / Calasanz,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,87 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,87 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
283,Código 1297184  / Los Colores,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,0,65 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
284,Código 1297175  / Los Colores,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,55 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
285,Código 1297089  / Laureles,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2 + Baño de servicio,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralPIPETA,1 (),,3 + Alcoba de servicio,4,120 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Código 1297086  / Robledo,"EN ARRIENDO $730,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,"1
                                    cabinado.",45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,"3
                                    Cada una con closet.",1,45 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
287,Código 1297063  / La Castellana,"EN ARRIENDO $2,650,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Ceramica,2 + Baño de servicio,115 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3 + Alcoba de servicio,5,115 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
288,Código 1297039  / San German,"EN ARRIENDO $2,500,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,70 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
289,Código 1297001  / Los Colores,"EN ARRIENDO $2,900,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,75 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
290,Código 1296999  / Laureles,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,1,20 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,1,0,20 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Código 1296985  / Calasanz,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (COMUN),,2,0,40 M2.,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
292,Código 1296960  / Barrio Cristobal,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Barrio Cristobal Medellin ,Barrio Cristobal,Ceramica,2,110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Mixta,0 (),,3,3,110 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Código 1296900  / Pilarica,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Porcelanato,2,85 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,5,85 M2.,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
294,Código 1296895  / Robledo,"EN ARRIENDO $550,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Otros,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,3,1,45 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Código 1296886  / Calasanz,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Porcelanato,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,3,55 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
296,Código 1296847  / Laureles,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2 + Baño de servicio,170 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3 + Alcoba de servicio,5,170 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
297,Código 1296838  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,47 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,47 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
298,Código 1296740  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,46 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,2,46 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
299,Código 1296628  / Robledo,"EN ARRIENDO $800,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,38 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,2,38 M2.,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
300,Código 1296624  / Estadio,"EN ARRIENDO $6,000,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,6,220 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,7,5,220 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
301,Código 1296623  / Robledo,"EN ARRIENDO $800,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,38 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,2,38 M2.,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
302,Código 1296592  / Conquistadores,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Conquistadores Medellin ,Conquistadores,Ceramica,1,140 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,5,140 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Código 1296461  / La Floresta,"EN ARRIENDO $2,900,000",Apartamento en Arriendo La Floresta Medellin ,La Floresta,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,4,0,90 M2.,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
304,Código 1296310  / Laureles,"EN ARRIENDO $2,900,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,1 (),,3,5,110 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
305,Código 1296283  / Robledo,"EN ARRIENDO $1,250,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,60 M2.,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
306,Código 1296258  / Robledo,"EN ARRIENDO $1,650,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 + cuarto útil (),,2,3,60 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
307,Código 1296254  / San German,"EN ARRIENDO $2,300,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,80 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0
308,Código 1296247  / Calasanz,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,90 M2.,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
309,Código 1296234  / Robledo,"EN ARRIENDO $1,650,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,60 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
310,Código 1296232  / Estadio,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,1,35 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,35 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Código 1296227  / Laureles,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,0,120 M2.,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
312,Código 1294843  / Estadio,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,75 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0
313,Código 1296177  / Robledo,"EN ARRIENDO $900,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,2,2,60 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
314,Código 1296172  / 1er Parque Laureles,"EN ARRIENDO $2,500,000",Apartamento en Arriendo 1er Parque Laureles Medellin ,1er Parque Laureles,Ceramica,2,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,0,120 M2.,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
315,Código 1296065  / San German,"EN ARRIENDO $2,300,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,80 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
316,Código 1296059  / Robledo,"EN ARRIENDO $1,650,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,60 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
317,Código 1296054  / Calasanz,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,90 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
318,Código 1296050  / Robledo,"EN ARRIENDO $1,650,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,60 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
319,Código 1296039  / Cordoba,"EN ARRIENDO $900,000",Apartamento en Arriendo Cordoba Medellin ,Cordoba,Baldosa comun,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,2,3,40 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Código 1296025  / Los Colores,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,4,5,100 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Código 1296021  / Santa Lucía,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Santa Lucía Medellin ,Santa Lucía,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,1,3,40 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Código 1295996  / Laureles,"EN ARRIENDO $5,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,5,140 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,5,140 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
323,Código 1295994  / Los Colores,"EN ARRIENDO $6,500,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,3,350 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,4,4,350 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
324,Código 1295964  / Carlos E Restrepo,"EN ARRIENDO $1,950,000",Apartamento en Arriendo Carlos E Restrepo Medellin ,Carlos E Restrepo,Ceramica,2,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,65 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
325,Código 1295960  / Robledo,"EN ARRIENDO $900,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,39 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,39 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Código 1295959  / La America,"EN ARRIENDO $1,500,000",Apartamento en Arriendo La America Medellin ,La America,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,3,70 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
327,Código 1295957  / Robledo,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,52 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,52 M2.,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
328,Código 1295930  / Laureles,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,95 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,1 (),,3,5,95 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
329,Código 1295927  / Calasanz,"EN ARRIENDO $650,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Baldosa comun,1,30 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,1,3,30 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Código 1295894  / Calasanz,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,69 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,4,69 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
331,Código 1295783  / La Castellana,"EN ARRIENDO $5,000,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Baldosa comun,"4
                                    Cabinados",436 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,2 (),,"5 + Alcoba de servicio
                                    4 Closet",5,436 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
332,Código 1295737  / La Castellana,"EN ARRIENDO $3,400,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Ceramica,3,134 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,5,134 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
333,Código 1295706  / La America,"EN ARRIENDO $1,500,000",Apartamento en Arriendo La America Medellin ,La America,Ceramica,1,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,70 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
334,Código 1295686  / Calasanz,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,70 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
335,Código 1295611  / Calasanz,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,35 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,35 M2.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
336,Código 1295600  / Laureles,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,3 + Baño de servicio,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3 + Alcoba de servicio,0,120 M2.,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
337,Código 1295558  / Calasanz,"EN ARRIENDO $3,400,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,"2
                                    baño alcoba
baño familiar",87 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integralcon alacenas,1 + cuarto útil (),,3,4,87 M2.,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0
338,Código 1295520  / San German,"EN ARRIENDO $3,900,000",Apartamento en Arriendo San German Medellin ,San German,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,70 M2.,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0
339,Código 1295517  / Calasanz,"EN ARRIENDO $3,300,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,85 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,85 M2.,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
340,Código 1295511  / Calasanz,"EN ARRIENDO $3,300,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,85 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,85 M2.,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
341,Código 1295509  / Laureles,"EN ARRIENDO $4,300,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,4 + Baño de servicio,170 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (1),,4 + Alcoba de servicio,5,170 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
342,Código 1295479  / Florida Nueva,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Florida Nueva Medellin ,Florida Nueva,Madera,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,50 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
343,Código 1295478  / San Javier,"EN ARRIENDO $2,500,000",Apartamento en Arriendo San Javier Medellin ,San Javier,Ceramica,2 + Baño de servicio,118 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3 + Alcoba de servicio,3,118 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
344,Código 1295475  / La America,"EN ARRIENDO $1,500,000",Apartamento en Arriendo La America Medellin ,La America,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,70 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
345,Código 1295453  / Calasanz,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,0,90 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
346,Código 1295448  / Pilarica,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,60 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
347,Código 1295434  / Calasanz,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,60 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
348,Código 1295406  / Calasanz,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,"2
                                    baño alcoba 
baño familiar",100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integralcon alacenas,1 + cuarto útil (),,2,5,100 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0
349,Código 1295329  / Calasanz,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,3,115 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,2 + cuarto útil (),,4,4,115 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0
350,Código 1295257  / Laureles,"EN ARRIENDO $2,550,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,5,75 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Código 1295248  / La Floresta,"EN ARRIENDO $1,500,000",Apartamento en Arriendo La Floresta Medellin ,La Floresta,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,4,70 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
352,Código 1295206  / La America,"EN ARRIENDO $2,300,000",Apartamento en Arriendo La America Medellin ,La America,Ceramica,3,160 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,1 (),,4,4,160 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Código 1295196  / Avenida Nutibara,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Avenida Nutibara Medellin ,Avenida Nutibara,Ceramica,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Sencilla,0 (),,3,0,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
