codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1333627  / Calasanz,"EN ARRIENDO $2,650,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,88 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,5,88 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1333624  / Robledo,"EN ARRIENDO $1,260,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,48 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,48 M2.,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Código 1333614  / Laureles,"EN ARRIENDO $1,900,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,2,70 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,2,4,70 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
Código 1333600  / Robledo,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,65 M2.,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1333591  / Robledo,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0
Código 1333577  / San German,"EN ARRIENDO $3,800,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,3,4,80 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
Código 1333572  / Santa Mónica,"EN ARRIENDO $2,100,000",Apartamento en Arriendo Santa Mónica Medellin ,Santa Mónica,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,0,90 M2.,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1333567  / Calasanz,"EN ARRIENDO $2,850,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,95 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,95 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Código 1333563  / Santa Lucía,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Santa Lucía Medellin ,Santa Lucía,Ceramica,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,3,60 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1333558  / Calasanz,"EN ARRIENDO $2,850,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,95 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,0,95 M2.,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1333527  / Los Colores,"EN ARRIENDO $3,700,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,110 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Código 1333516  / Calasanz,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,2,110 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,4,4,110 M2.,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1333509  / Florida Nueva,"EN ARRIENDO $4,600,000",Apartamento en Arriendo Florida Nueva Medellin ,Florida Nueva,Ceramica,4,180 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,4,4,180 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Código 1333468  / Robledo,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Código 1333463  / Simón Bolivar,"EN ARRIENDO $2,800,000",Apartamento en Arriendo Simón Bolivar Medellin ,Simón Bolivar,Ceramica,2,85 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,5,85 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1333450  / Los Colores,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,3,100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,100 M2.,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
Código 1333436  / Cordoba,"EN ARRIENDO $1,450,000",Apartamento en Arriendo Cordoba Medellin ,Cordoba,Ceramica,2,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,3,65 M2.,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1333410  / Los Colores,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,85 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,85 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Código 1333404  / Florida Nueva,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Florida Nueva Medellin ,Florida Nueva,Ceramica,"1
                                    Cabinado",60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,"2
                                    1 Closet",5,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1333374  / San German,"EN ARRIENDO $2,500,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,2,4,55 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
Código 1333364  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,6,Integral,0 (),,3,0,55 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1333337  / Robledo,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,55 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1333319  / Santa Mónica,"EN ARRIENDO $2,100,000",Apartamento en Arriendo Santa Mónica Medellin ,Santa Mónica,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,90 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1333269  / Robledo,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,45 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Código 1333265  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,0,50 M2.,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1333247  / Calasanz,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1 + Baño de servicio,36 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,0,36 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1333237  / La Castellana,"EN ARRIENDO $2,550,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Ceramica,2,100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,0,100 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1333189  / Robledo,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,3,40 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
Código 1333152  / Pilarica,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,1,43 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),el parqueadero ya es con la administracion parqueadero de carro y moto con ascensor,2,4,43 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Código 1333149  / Conquistadores,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Conquistadores Medellin ,Conquistadores,Porcelanato,2,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,0,120 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
Código 1333141  / Conquistadores,"EN ARRIENDO $3,700,000",Apartamento en Arriendo Conquistadores Medellin ,Conquistadores,Ceramica,4,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,2 (),,3,0,120 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
Código 1333078  / Santa Mónica,"EN ARRIENDO $2,100,000",Apartamento en Arriendo Santa Mónica Medellin ,Santa Mónica,Ceramica,2,90 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,0,90 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1333021  / San Javier,"EN ARRIENDO $1,200,000",Apartamento en Arriendo San Javier Medellin ,San Javier,Ceramica,2,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,0,45 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1332975  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (COMUNES),,2,3,45 M2.,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
Código 1332899  / Laureles,"EN ARRIENDO $4,400,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,3,120 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,4,120 M2.,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0
Código 1332898  / Almeria,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Almeria Medellin ,Almeria,Ceramica,"2
                                    Cabinados",130 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (Parqueadero 20 m2 con reja eléctrica),Reja eléctrica,3,5,130 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1332874  / Robledo,"EN ARRIENDO $2,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,"2
                                    PRIVADO - SOCIAL",86 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,86 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1332863  / Robledo,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,47 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,0,47 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1332860  / Robledo,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,47 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,47 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1332841  / Robledo,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,2,Integral,0 (),,3,0,80 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1332684  / Los Colores,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Porcelanato,2,75 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),,3,5,75 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1332678  / Robledo,"EN ARRIENDO $950,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),CALENTADOR,2,3,50 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1332601  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,17,Integral,0 (),excelente ubicacion con buen transporte,2,3,50 M2.,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0
Código 1332547  / Simón Bolivar,"EN ARRIENDO $550,000",Apartamento en Arriendo Simón Bolivar Medellin ,Simón Bolivar,Ceramica,1,18 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,18 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1332532  / Pilarica,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,"2
                                    Cabinados en vidrio",41 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralCon red de gas,0 (),,"2
                                    Con closet",4,41 M2.,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Código 1332484  / San German,"EN ARRIENDO $2,500,000",Apartamento en Arriendo San German Medellin ,San German,Ceramica,2,62 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,4,62 M2.,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
Código 1332483  / Barrio Cristobal,"EN ARRIENDO $1,250,000",Apartamento en Arriendo Barrio Cristobal Medellin ,Barrio Cristobal,Ceramica,1,35 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,4,35 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1332463  / Robledo,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,3,3,65 M2.,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
Código 1332431  / Robledo,"EN ARRIENDO $850,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Baldosa comun,1,43 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,2,2,43 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1332380  / Robledo,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,65 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,0,65 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
Código 1332354  / Robledo,"EN ARRIENDO $900,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Baldosa comun,1,45 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (OPCION PARA MOTO),,2,2,45 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1332346  / Laureles,"EN ARRIENDO $4,900,000",Apartamento en Arriendo Laureles Medellin ,Laureles,Ceramica,3,220 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,5,5,220 M2.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Código 1332289  / La Castellana,"EN ARRIENDO $3,500,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Porcelanato,2,97 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralTipo isla,1 + cuarto útil (),cada alcoba con balcón.,3,5,97 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1332285  / Barrio Cristobal,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Barrio Cristobal Medellin ,Barrio Cristobal,Ceramica,"1
                                    Con ducha de Hidromasaje",55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,3,55 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1332204  / Estadio,"EN ARRIENDO $1,250,000",Apartamento en Arriendo Estadio Medellin ,Estadio,Ceramica,1,38 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),,1,4,38 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
Código 1332205  / Robledo,"EN ARRIENDO $1,650,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,4,80 M2.,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0
Código 1332186  / Robledo,"EN ARRIENDO $850,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,42 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),"Urbanización abierta, el inmueble cuenta con ventanal",3,3,42 M2.,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1332163  / Robledo,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,50 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
Código 1332050  / La Castellana,"EN ARRIENDO $3,600,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Ceramica,"2
                                    CON BABINAS EN VIDRIO TEMPLADO",100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,IntegralCON RED DE GAS,2 (),"APARTAMENTO MODERNO CON BUENOS ACABADOS
CANON DE ARRENDAMIENTO $ 3.600.000","3
                                    ALCOBA PRINNCIPAL CON BAÑO",5,100 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1332047  / Calasanz,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Calasanz Medellin ,Calasanz,Ceramica,1,37 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Semi-Integral,0 (),,2,0,37 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0
Código 1332025  / Los Colores,"EN ARRIENDO $2,700,000",Apartamento en Arriendo Los Colores Medellin ,Los Colores,Ceramica,2,91 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),CALENTADOR- PARQUEADERO- ASCENSOR,3,5,91 M2.,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1332017  / Robledo,"EN ARRIENDO $660,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,3,40 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1332005  / La Castellana,"EN ARRIENDO $2,500,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Baldosa comun,2,95 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integralred de gas,1 (),,3,5,95 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Código 1331961  / Pilarica,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Pilarica Medellin ,Pilarica,Ceramica,1,100 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,100 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1331940  / La Castellana,"EN ARRIENDO $1,700,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Mixta,0 (),,1,5,40 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1331931  / Robledo,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,68 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (NO),NO PORTERPIA- NO ASCENSOR- NO MASCOTAS,3,0,68 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1331900  / Barrio Cristobal,"EN ARRIENDO $950,000",Apartamento en Arriendo Barrio Cristobal Medellin ,Barrio Cristobal,Ceramica,1,40 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,1,3,40 M2.,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1331894  / Robledo,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (NO),NO PARQUEADERO - NO ASCENSOR- NO PORTERÍA,3,3,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1331889  / Santa Mónica,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Santa Mónica Medellin ,Santa Mónica,Ceramica,1,55 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integralred de gas,0 (),,2,3,55 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1331842  / La Floresta,"EN ARRIENDO $2,900,000",Apartamento en Arriendo La Floresta Medellin ,La Floresta,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,4,Integral,1 (),,3,4,80 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1331827  / La America,"EN ARRIENDO $1,850,000",Apartamento en Arriendo La America Medellin ,La America,Ceramica,1,50 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (NO TIENE),"SE ARRRIENDA CON SERVICIOS INCLUIDOS
AGUA  -  LUZ  -  GAS",1,3,50 M2.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1331776  / Robledo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,1,48 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (COMUNES ),,3,3,48 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
Código 1331717  / Simón Bolivar,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Simón Bolivar Medellin ,Simón Bolivar,Ceramica,1,60 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 (),"Arrendamos este Apartamento ubicado en simon bolivar con un area de 60 mts2, cuenta con Sala Comedor, 2 Alcobas, 2 Closet, Cocina Integral, Red de Gas,1 Baño, zona de ropas, Balcón, Piso en Cerámica.
https://www.inmobiliariatrianon.com/inmueble/3370",2,5,60 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1331703  / La Castellana,"EN ARRIENDO $2,800,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Ceramica,3,106 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,1 + cuarto útil (),Edificio en PH de 5 pisos sin ascensor,3 + Alcoba de servicio,5,106 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1331689  / La Castellana,"EN ARRIENDO $2,000,000",Apartamento en Arriendo La Castellana Medellin ,La Castellana,Ceramica,2,80 M2. aproximadamente,Medellin Zona 3 - Laureles,5,Integral,1 (),,2,4,80 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1331679  / Robledo,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Robledo Medellin ,Robledo,Ceramica,2,53 M2. aproximadamente,Medellin Zona 3 - Laureles,1,Integral,0 (),,3,3,53 M2.,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
