codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,otras_comodidades,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1339019  / Belén La Palma,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,40 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,4,40 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1339018  / Cristorey,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Cristorey Medellin ,Cristorey,Ceramica,1,110 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (Ante Jardin),"Especial para bodega o empresa. Ubicada a solo 4 cuadras del Parque Cristo Rey y la Avenida Guayabal.

También se habilitó la opción de vivienda.",4,3,110 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1339014  / Guayabal,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Baldosa comun,2,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,6,3,100 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1339011  / Alameda,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Alameda Medellin ,Alameda,Ceramica,1,35 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,5,35 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1339002  / Belén La Palma,"EN ARRIENDO $800,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,5,25 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1339001  / Belén La Palma,"EN ARRIENDO $800,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Baldosa comun,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,5,25 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1339000  / Guayabal,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,56 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,2,3,56 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1338999  / Belén La Palma,"EN ARRIENDO $800,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,5,25 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1338998  / Belén La Palma,"EN ARRIENDO $800,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,25 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,5,25 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1338981  / Belén Los Alpes,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belén Los Alpes Medellin ,Belén Los Alpes,Ceramica,1,75 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,75 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1338951  / Belén San Bernardo,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,1,55 M2. aproximadamente,Medellin Zona 4 - Belen,3,Semi-Integral,0 (),,2,3,55 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Código 1338939  / Belén Rincón,"EN ARRIENDO $900,000",Apartamento en Arriendo Belén Rincón Medellin ,Belén Rincón,Ceramica,1,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),"Arrendamos este apartamento en belen rincon con un area de 60 mts2, cuenta con sala comedor, 2 alcobas, 1 closet, cocina semi integral con red de gas, 1 baño cabinado, balcon, zona de ropas, piso en ceramica
https://www.inmobiliariatrianon.com/inmueble/3412",2,2,60 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1338927  / Belen Parque,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,78 M2. aproximadamente,Medellin Zona 4 - Belen,4,Integral,0 (),,3,3,78 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1338915  / Rodeo Alto,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Ceramica,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,3,65 M2.,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
Código 1338902  / Rodeo Alto,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Ceramica,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,1 (),,3,3,55 M2.,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
Código 1338895  / Belén La Nubia,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Belén La Nubia Medellin ,Belén La Nubia,Ceramica,2,75 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,75 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1338891  / Campo Amor,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Campo Amor Medellin ,Campo Amor,Ceramica,3,65 M2. aproximadamente,Medellin Zona 4 - Belen,3,Semi-Integral,1 (),,3,4,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1338868  / Mayorca,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Mayorca Medellin ,Mayorca,Ceramica,3,300 M2. aproximadamente,Medellin Zona 4 - Belen,3,Integral,0 (GARAJE),,4,5,300 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1338851  / Belén Las Playas,"EN ARRIENDO $1,500,000",Apartamento en Arriendo Belén Las Playas Medellin ,Belén Las Playas,Ceramica,1,75 M2. aproximadamente,Medellin Zona 4 - Belen,3,Semi-Integral,0 (),,3,3,75 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1338840  / Guayabal,"EN ARRIENDO $2,400,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,54 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,0,54 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
Código 1338835  / Vereda El Jardin,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Vereda El Jardin Medellin ,Vereda El Jardin,Ceramica,1,40 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,2,2,40 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1338829  / Belén Rincón,"EN ARRIENDO $1,300,000",Apartamento en Arriendo Belén Rincón Medellin ,Belén Rincón,Ceramica,1,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (MOTO),,3,3,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1338824  / Belén Las Mercedes,"EN ARRIENDO $990,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,1,3,30 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1338746  / Belén San Bernardo,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,1,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,3,70 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1338740  / Belen Las Violetas,"EN ARRIENDO $1,150,000",Apartamento en Arriendo Belen Las Violetas Medellin ,Belen Las Violetas,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),"Arrendamos este apartamentos ubicado en belen las violetas con un area de 50 mts2, cuenta con sala comedor, 2 alcobas, 1 closet, cocina semi integral, red de gas, 1 baño, calentador, ventanal, zona de ropa, piso en ceramica
https://www.inmobiliariatrianon.com/inmueble/4486",2,3,50 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1338721  / Belén La Palma,"EN ARRIENDO $1,980,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,2,80 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,80 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1338711  / Loma de los Bernal,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,105 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,2 + cuarto útil (),,3,4,105 M2.,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
Código 1338703  / Belén La Palma,"EN ARRIENDO $1,350,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,60 M2.,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Código 1338681  / Belén La Nubia,"EN ARRIENDO $2,200,000",Apartamento en Arriendo Belén La Nubia Medellin ,Belén La Nubia,Ceramica,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,70 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1338662  / Santa Fé,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,2,47 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,2,4,47 M2.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
Código 1338620  / Rodeo Alto,"EN ARRIENDO $1,750,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Ceramica,2,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,0,60 M2.,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
Código 1337595  / Loma de los Bernal,"EN ARRIENDO $2,600,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,86 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,4,86 M2.,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
Código 1337534  / Vicuña,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Vicuña Medellin ,Vicuña,Marmol,2,98 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,5,98 M2.,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0
Código 1338654  / Loma de los Bernal,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,4,Integral,1 (),,2,5,50 M2.,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0
Código 1338633  / Vereda El Manzanillo,"EN ARRIENDO $1,050,000",Apartamento en Arriendo Vereda El Manzanillo Medellin ,Vereda El Manzanillo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,1,2,50 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1337647  / Belén Las Mercedes,"EN ARRIENDO $990,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,30 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,3,30 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1337641  / Rodeo Alto,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Rodeo Alto,Rodeo Alto,Ceramica,1,53 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-IntegralCocian con estufa a gas,0 (),,"2
                                    cada alcoba con closet",3,53 M2.,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
Código 1337632  / Belén Las Mercedes,"EN ARRIENDO $990,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,15 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,0,15 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1337492  / Rosales,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,2,92 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,4,4,92 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Código 1337480  / Loma de los Bernal,"EN ARRIENDO $3,600,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,80 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,2,5,80 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Código 1337414  / Belen Parque,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,5,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,0,70 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1337399  / Belén San Bernardo,"EN ARRIENDO $1,400,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,1,50 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,3,50 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1337390  / Belen Parque,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Belen Parque Medellin ,Belen Parque,Ceramica,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,5,70 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Código 1337358  / Belen La Gloria,"EN ARRIENDO $1,950,000",Apartamento en Arriendo Belen La Gloria Medellin ,Belen La Gloria,Baldosa comun,2,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,1 (),,3,3,60 M2.,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Código 1337355  / Rodeo Alto,"EN ARRIENDO $1,600,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Ceramica,2,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,0,65 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
Código 1333043  / Guayabal,"EN ARRIENDO $3,800,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,85 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,85 M2.,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0
Código 1337233  / Belen La Gloria,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Belen La Gloria Medellin ,Belen La Gloria,Ceramica,3,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4,3,120 M2.,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1337210  / Malibú,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Malibú Medellin ,Malibú,Ceramica,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,3,4,70 M2.,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1337160  / Belen La Gloria,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Belen La Gloria Medellin ,Belen La Gloria,Ceramica,3,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4,0,120 M2.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1337109  / Rosales,"EN ARRIENDO $4,500,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Marmol,5,125 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,4 + Alcoba de servicio,0,125 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1337096  / Loma de los Bernal,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,1,103 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,1,5,103 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0
Código 1337076  / Guayabal,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,120 M2. aproximadamente,Medellin Zona 4 - Belen,2,Integral,0 (),,3,4,120 M2.,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
Código 1337063  / Vereda El Manzanillo,"EN ARRIENDO $900,000",Apartamento en Arriendo Vereda El Manzanillo Medellin ,Vereda El Manzanillo,Ceramica,1,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,3,2,70 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336995  / Loma de los Bernal,"EN ARRIENDO $3,503,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,3,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,4,5,120 M2.,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
Código 1336970  / Belén San Bernardo,"EN ARRIENDO $2,300,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Ceramica,2,86 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,1 + cuarto útil (),,3,3,86 M2.,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
Código 1336962  / Rosales,"EN ARRIENDO $1,800,000",Apartamento en Arriendo Rosales Medellin ,Rosales,Ceramica,1,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,4,60 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1336953  / Belén Las Playas,"EN ARRIENDO $1,550,000",Apartamento en Arriendo Belén Las Playas Medellin ,Belén Las Playas,Ceramica,2,100 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2 + Alcoba de servicio,0,100 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
Código 1336932  / Belén La Palma,"EN ARRIENDO $1,100,000",Apartamento en Arriendo Belén La Palma Medellin ,Belén La Palma,Ceramica,1,37 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,4,37 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1336913  / Loma de los Bernal,"EN ARRIENDO $4,000,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,114 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,2 + cuarto útil (),,3,5,114 M2.,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0
Código 1336843  / Guayabal,"EN ARRIENDO $1,000,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,48 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,1,3,48 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336828  / Belén Rincón,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Belén Rincón Medellin ,Belén Rincón,Ceramica,1,65 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 (),,2,3,65 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1336794  / Guayabal,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Porcelanato,2,70 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,3,4,70 M2.,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
Código 1336768  / Santa Fé,"EN ARRIENDO $3,700,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,MaderaMADERA Y PORCALENATO,"2
                                    PRIVADO Y SOCIAL",82 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (),,"3
                                    PRINCIPAL Y DOS AUXILARES",0,82 M2.,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
Código 1336754  / La Mota,"EN ARRIENDO $1,500,000",Apartamento en Arriendo La Mota Medellin ,La Mota,Ceramica,1,63 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,3,63 M2.,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0
Código 1335622  / Rodeo Alto,"EN ARRIENDO $1,700,000",Apartamento en Arriendo Rodeo Alto Medellin ,Rodeo Alto,Ceramica,2,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,2,4,55 M2.,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0
Código 1335607  / Loma de los Bernal,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Loma de los Bernal Medellin ,Loma de los Bernal,Ceramica,2,60 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 (),,3,5,60 M2.,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0
Código 1335590  / Santa Fé,"EN ARRIENDO $3,200,000",Apartamento en Arriendo Santa Fé Medellin ,Santa Fé,Ceramica,"2
                                    BAÑO SOLCIAL Y PRIVADO",75 M2. aproximadamente,Medellin Zona 4 - Belen,1,IntegralBARRA AMERICANA,1 + cuarto útil (),,"3
                                    ALCOBA PRINCIPAL, 2 AUXILIARES",0,75 M2.,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
Código 1335585  / Guayabal,"EN ARRIENDO $1,200,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,1,56 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,2,3,56 M2.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Código 1335541  / Belén Las Mercedes,"EN ARRIENDO $800,000",Apartamento en Arriendo Belén Las Mercedes Medellin ,Belén Las Mercedes,Ceramica,1,55 M2. aproximadamente,Medellin Zona 4 - Belen,1,Semi-Integral,0 (),,2,3,55 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Código 1335515  / Belén Aliadas,"EN ARRIENDO $2,650,000",Apartamento en Arriendo Belén Aliadas Medellin ,Belén Aliadas,Ceramica,3,110 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,0 + cuarto útil (),,3,4,110 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Código 1335470  / Belen La Gloria,"EN ARRIENDO $2,500,000",Apartamento en Arriendo Belen La Gloria Medellin ,Belen La Gloria,Ceramica,2,120 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,2 (),,4,0,120 M2.,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
Código 1335462  / Belén Miravalle,"EN ARRIENDO $2,000,000",Apartamento en Arriendo Belén Miravalle Medellin ,Belén Miravalle,Baldosa comun,2,150 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,4,4,150 M2.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Código 1335421  / Guayabal,"EN ARRIENDO $3,500,000",Apartamento en Arriendo Guayabal Medellin ,Guayabal,Ceramica,2,69 M2. aproximadamente,Medellin Zona 4 - Belen,1,Integral,1 + cuarto útil (1),,3,0,69 M2.,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0
Código 1335377  / Belén San Bernardo,"EN ARRIENDO $600,000",Apartamento en Arriendo Belén San Bernardo Medellin ,Belén San Bernardo,Baldosa comun,1,20 M2. aproximadamente,Medellin Zona 4 - Belen,1,Sencilla,0 (),,1,3,20 M2.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
